time,value
3.27723,0.01061895
3.294043,0.01065823
3.310362,0.01065415
3.326994,0.01065973
3.343987,0.01065459
3.360062,0.01065446
3.377201,0.01066154
3.393197,0.01065289
3.410196,0.0106617
3.426329,0.010651
3.443167,0.01065593
3.460156,0.0106515
3.476152,0.01065428
3.492597,0.01066165
3.509163,0.0106495
3.525731,0.01064649
3.542297,0.01064825
3.559093,0.01064487
3.57543,0.01064507
3.592069,0.01065039
3.608563,0.01064532
3.625131,0.01064538
3.642037,0.01064
3.658263,0.0106406
3.674998,0.01064694
3.691397,0.0106408
3.707981,0.01064443
3.72453,0.01063799
3.742552,0.0106401
3.759945,0.01064356
3.779222,0.01066304
3.795924,0.01067416
3.812909,0.01071879
3.828924,0.0107162
3.8459,0.01072187
3.862877,0.01071105
3.878873,0.01071487
3.89519,0.01071739
3.911862,0.01070812
3.928324,0.01069839
3.94489,0.01070013
3.961819,0.01069983
3.978804,0.01069458
3.99479,0.01069878
4.011156,0.01070279
4.027774,0.01069059
4.044289,0.01068922
4.061321,0.01068302
4.077424,0.01068104
4.094302,0.0106868
4.110558,0.01067986
4.127301,0.01068529
4.143689,0.01067812
4.160255,0.01067585
4.176824,0.01067024
4.19339,0.01067359
4.210233,0.01067021
4.226523,0.01066877
4.243773,0.01067275
4.260342,0.01066722
4.277196,0.01067535
4.293475,0.01067538
4.310189,0.01067801
4.326609,0.01067098
4.343177,0.01067532
4.360142,0.01066944
4.376308,0.01066782
4.393092,0.01067338
4.409442,0.01066484
4.426181,0.01066938
4.443088,0.01066391
4.459145,0.01066657
4.476082,0.0106704
4.492276,0.01065836
4.509024,0.01066513
4.525408,0.01065714
4.543728,0.01065975
4.560297,0.01065318
4.577006,0.01068444
4.59343,0.01067732
4.61096,0.01067992
4.626977,0.010676
4.643131,0.01069005
4.659698,0.01067958
4.676264,0.01067059
4.693202,0.01067089
4.709398,0.01066653
4.726245,0.0106701
4.743241,0.01066411
4.759156,0.01066647
4.776159,0.01067142
4.792231,0.01066024
4.809115,0.01066768
4.825363,0.01065907
4.842085,0.01066285
4.859065,0.01065532
4.875064,0.01065671
4.891631,0.0106616
4.908199,0.01064928
4.924765,0.0106494
4.941331,0.01065229
4.958,0.01064841
4.974989,0.01064729
4.991031,0.01064608
5.007597,0.01065233
5.024164,0.01064548
5.040964,0.01064424
5.057298,0.01064173
5.073866,0.01064426
5.090432,0.01063855
5.137022,0.01063995
5.182903,0.01064145
5.239607,0.01112114
5.287331,0.01158291
5.314857,0.01220606
5.331423,0.01267028
5.347991,0.01279582
5.364742,0.01274143
5.381123,0.01268711
5.397724,0.01263926
5.414257,0.01258404
5.430823,0.01253456
5.447696,0.01248472
5.464383,0.01243752
5.480523,0.01239488
5.497317,0.01235182
5.513658,0.01230278
5.530325,0.0122638
5.546792,0.01221396
5.592707,0.01217689
5.609276,0.01213469
5.630465,0.0125703
5.665686,0.01252386
5.682266,0.01254778
5.699227,0.01279974
5.715389,0.01274517
5.732118,0.01269624
5.749188,0.01263648
5.765252,0.01258872
5.781818,0.01254632
5.798386,0.01248922
5.814951,0.01244158
5.832119,0.01239437
5.84811,0.0123476
5.864767,0.01231234
5.881219,0.01226152
5.897787,0.01221998
5.91475,0.01217681
5.930922,0.0121382
5.947753,0.01210476
5.964051,0.01206288
5.982419,0.01202579
5.999731,0.01198643
6.015736,0.01198091
6.032722,0.01195558
6.048687,0.0119163
6.065646,0.0118886
6.081821,0.01184557
6.098632,0.01181943
6.115645,0.01178209
6.131623,0.0117565
6.148087,0.0117352
6.164653,0.01169664
6.181601,0.01166575
6.197786,0.01163929
6.214575,0.01161977
6.231587,0.01158681
6.247579,0.01156364
6.264152,0.0115497
6.281129,0.01151561
6.297186,0.01149218
6.313753,0.01147432
6.330322,0.01144288
6.353662,0.01142201
6.37023,0.01140212
6.387062,0.01148944
6.403362,0.0114646
6.420038,0.01144741
6.436497,0.01142209
6.453063,0.01140359
6.470014,0.01138237
6.486197,0.01136228
6.502991,0.01134759
6.51998,0.01132211
6.535982,0.01130896
6.552961,0.01129542
6.569951,0.01126872
6.585597,0.01125852
6.602162,0.01124639
6.618914,0.01121756
6.635299,0.01120126
6.651904,0.0111877
6.668884,0.01116918
6.684998,0.01115324
6.701874,0.01114624
6.718851,0.01112452
6.734846,0.011116
6.751847,0.01111027
6.767829,0.0110869
6.784816,0.01108054
6.800961,0.01106113
6.817791,0.01105477
6.834786,0.01103632
6.850669,0.01102845
6.867759,0.01102505
6.883803,0.01100058
6.900738,0.01099915
6.916938,0.01097943
6.933759,0.01097452
6.950709,0.01095939
6.966714,0.01095275
6.983203,0.01095071
6.99977,0.0109322
7.01668,0.01092076
7.032904,0.01091273
7.049654,0.01091001
7.066038,0.01089616
7.082628,0.01088991
7.099171,0.01087968
7.115738,0.0108729
7.132305,0.01086538
7.149591,0.01085858
7.165584,0.01085094
7.182565,0.01085423
7.198569,0.0108394
7.215549,0.0108368
7.231703,0.01082385
7.248531,0.01082401
7.264837,0.01080921
7.281513,0.01080942
7.29797,0.01079905
7.318542,0.01079604
7.335111,0.01078545
7.351676,0.01084607
7.368461,0.01083888
7.384809,0.0108316
7.401436,0.01082926
7.417943,0.01081882
7.434509,0.01081341
7.451075,0.01080537
7.467643,0.01079844
7.484379,0.0107939
7.500775,0.01078773
7.517369,0.01078494
7.53435,0.01077736
7.550477,0.01077204
7.567337,0.01077313
7.583609,0.01076174
7.601809,0.01076219
7.618376,0.01075069
7.634942,0.01077147
7.652324,0.01076805
7.668308,0.01076285
7.68528,0.01077117
7.701264,0.01075424
7.717775,0.01075868
7.734343,0.0107436
7.751226,0.01073783
7.767476,0.01073453
7.784204,0.01073421
7.80061,0.01072472
7.817178,0.0107246
7.83417,0.01071501
7.850311,0.01071274
7.867157,0.01071551
7.883444,0.01070386
7.900131,0.01070616
7.916575,0.01069847
7.933143,0.01069599
7.950103,0.01069147
7.966277,0.01068685
8.001163,0.01068073
8.018059,0.01070616
8.034297,0.01070148
8.051044,0.01070203
8.067428,0.01069533
8.084023,0.01069376
8.101011,0.01068778
8.117127,0.01068328
8.133986,0.01068762
8.150263,0.01067652
8.166972,0.01067874
8.183394,0.01067146
8.199961,0.01066988
8.21693,0.01066332
8.233096,0.01066274
8.249912,0.0106656
8.267802,0.01065616
8.28489,0.01065775
8.300936,0.01067441
8.317502,0.01068094
8.33407,0.01067014
8.350852,0.01066581
8.367204,0.01066448
8.383834,0.01066299
8.40135,0.01065804
8.417917,0.01065536
8.434486,0.01066748
8.451791,0.01066616
8.467781,0.01066253
8.484186,0.01067037
8.500756,0.01065907
8.517746,0.01065357
8.533893,0.01065088
8.550735,0.01065589
8.567019,0.01064612
8.583721,0.01064693
8.600696,0.01063927
8.616717,0.0106387
8.633286,0.01064307
8.650661,0.01063279
8.666653,0.01063015
8.682985,0.01064079
8.699632,0.01062979
8.716624,0.01062301
8.732687,0.01062264
8.749252,0.01062698
8.765818,0.01061687
8.782385,0.01061567
8.798958,0.01061245
8.815567,0.01061135
8.832084,0.0106096
8.848651,0.01060919
8.86554,0.01060536
8.881784,0.01060281
8.898512,0.01060651
8.915504,0.01060079
8.931493,0.01060093
8.94848,0.01060662
8.96462,0.01059556
8.981475,0.01060125
8.998455,0.01059212
9.01444,0.01059647
9.030885,0.01060078
9.047452,0.01058835
9.064413,0.01058536
9.080585,0.01058295
9.097394,0.01058866
9.11372,0.01058171
9.130369,0.01058405
9.146852,0.01057984
9.167781,0.01057943
9.184367,0.01057727
9.200917,0.01064567
9.218323,0.01064318
9.234049,0.01063935
9.250616,0.01065061
9.267289,0.01063315
9.284279,0.01063072
9.300316,0.01063097
9.317259,0.01063432
9.33345,0.01062213
9.350233,0.01062624
9.370966,0.01061747
9.387535,0.01061896
9.404212,0.0106832
9.421197,0.01067942
9.437235,0.01067682
9.454169,0.0106807
9.470678,0.01066796
9.486935,0.01067123
9.503649,0.0106668
9.520625,0.01065664
9.537631,0.01065685
9.55376,0.01066008
9.599926,0.01066194
9.617346,0.0106527
9.649406,0.01112136
9.665974,0.0111223
9.697489,0.01135364
9.716134,0.01133389
9.737467,0.01155148
9.758186,0.01156016
9.775479,0.01160949
9.791321,0.01164943
9.807888,0.01163248
9.824454,0.01159307
9.841021,0.01156541
9.857588,0.01153978
9.874422,0.01151239
9.890721,0.01148701
9.911165,0.01146663
9.925275,0.01143851
9.941844,0.01147777
9.95841,0.01141266
9.974977,0.01139093
9.991907,0.01136856
10.00811,0.0113464
10.02485,0.01133223
10.04183,0.01130416
10.05882,0.01128777
10.0748,0.01127432
10.09181,0.01126224
10.10779,0.01123287
10.12477,0.01122147
10.14076,0.01119473
10.15721,0.01118485
10.17379,0.01115766
10.19034,0.01113889
10.20691,0.01112388
10.22348,0.01110828
10.24004,0.01109281
10.25672,0.01107663
10.27318,0.01106312
10.28974,0.01104958
10.30667,0.01103488
10.32977,0.01102155
10.34633,0.01101279
10.3629,0.01110501
10.37961,0.01109032
10.39663,0.01107505
10.41367,0.01106283
10.43139,0.01105588
10.44795,0.01104946
10.46458,0.01105469
10.50819,0.01103962
10.56124,0.01102704
10.60575,0.01144283
10.64547,0.01200361
10.6916,0.01241365
10.71691,0.01273562
10.76182,0.01315241
10.79764,0.01322525
10.84528,0.0136082
10.87219,0.01383913
10.89544,0.01424974
10.93348,0.01432182
10.95005,0.01433218
10.96754,0.01457644
10.99299,0.01447577
11.01176,0.01438866
11.02833,0.01443204
11.0449,0.01436726
11.06173,0.01426915
11.07803,0.01417372
11.09472,0.01408474
11.11116,0.01398971
11.12773,0.01390223
11.14467,0.0138141
11.16086,0.01373026
11.17764,0.01365376
11.194,0.01356684
11.21062,0.0134929
11.23226,0.01341331
11.24883,0.01333946
11.26559,0.01334741
11.28196,0.0132757
11.29857,0.01320754
11.31509,0.01313654
11.33405,0.013069
11.35062,0.01300283
11.36719,0.01297748
11.38402,0.01291402
11.40032,0.01285182
11.417,0.01279527
11.43403,0.01273323
11.45002,0.01267775
11.46659,0.01262839
11.48315,0.01256562
11.49995,0.01251306
11.51694,0.01245907
11.53293,0.01241442
11.54992,0.0123709
11.56599,0.01231353
11.5829,0.01227306
11.59912,0.01221983
11.61589,0.01218195
11.63287,0.0121327
11.64886,0.01209312
11.66539,0.01205942
11.68195,0.01200919
11.69852,0.0119707
11.71509,0.01193124
11.73183,0.01189459
11.74881,0.01185858
11.76479,0.01182476
11.78181,0.01179785
11.79792,0.01175466
11.81476,0.01172952
11.83176,0.01168913
11.84774,0.01166224
11.86419,0.01163849
11.88075,0.01160065
11.89771,0.01156952
11.91389,0.01154163
11.93073,0.01152045
11.94702,0.01148711
11.96367,0.01146514
11.98015,0.01143516
11.99765,0.01141129
12.01982,0.0113861
12.03638,0.01137768
12.05295,0.01144313
12.06961,0.01141846
12.08659,0.01139386
12.10265,0.01137085
12.11958,0.01135502
0,0
0.12,0
0.1900427,0.0006852804
0.2107123,0.002238117
0.2273884,0.003357176
0.2515284,0.003690349
0.2680966,0.00395647
0.2849338,0.004334096
0.3012309,0.004597004
0.3179097,0.004829489
0.3343626,0.00452265
0.3509298,0.004763359
0.3678798,0.00476188
0.3840642,0.00502351
0.4006299,0.005070161
0.4171964,0.005311573
0.4338444,0.005394119
0.4503294,0.00550968
0.4668974,0.005640329
0.4838122,0.005771963
0.5000312,0.005903415
0.5177007,0.006044145
0.534271,0.006183032
0.5508368,0.006266059
0.5674031,0.006431312
0.5839701,0.006519201
0.6007299,0.006610451
0.6171015,0.006671991
0.6337193,0.006793354
0.6502354,0.006905979
0.6668021,0.006971203
0.6836892,0.007066167
0.7350765,0.00715965
0.7516458,0.007287207
0.7682117,0.007933069
0.7847778,0.007992942
0.8013441,0.008022467
0.8179119,0.008090039
0.8345943,0.008166121
0.8510455,0.008237354
0.8830924,0.008322185
0.8996611,0.008361034
0.9165531,0.008668349
0.9335508,0.008721395
0.9493609,0.008771194
0.9659282,0.008824929
0.9825065,0.008853499
0.9990618,0.008897725
1.044935,0.008957759
1.094561,0.00898225
1.111897,0.009497114
1.128467,0.01006605
1.152449,0.01009172
1.169023,0.01011354
1.185633,0.01023661
1.202377,0.01025408
1.218769,0.01027429
1.235347,0.01027463
1.252336,0.01028563
1.269329,0.01028245
1.285313,0.01030909
1.3016,0.01031595
1.318291,0.01031216
1.335282,0.01033308
1.3513,0.01033362
1.372775,0.01034823
1.389439,0.01034568
1.405908,0.01043891
1.422476,0.01043524
1.439217,0.01043786
1.455608,0.01044649
1.472204,0.01046061
1.488743,0.0104617
1.506176,0.01045752
1.522177,0.01047694
1.538441,0.01047716
1.555155,0.0104788
1.571766,0.01047543
1.588335,0.01048781
1.611229,0.01048866
1.627798,0.01049464
1.644365,0.01060318
1.661078,0.01059604
1.677498,0.01059345
1.694066,0.01061151
1.711061,0.01060264
1.728047,0.01060578
1.74403,0.01060785
1.760331,0.0106145
1.777011,0.01061529
1.793465,0.0106019
1.810997,0.01061457
1.826599,0.01060711
1.843967,0.01062236
1.859993,0.01060631
1.87696,0.01062877
1.892941,0.01061124
1.909927,0.01062073
1.925998,0.01061656
1.942564,0.01062033
1.959131,0.01061647
1.975892,0.01061006
1.992265,0.0106087
2.008878,0.01061296
2.025858,0.01061361
2.041965,0.01061522
2.058532,0.01061557
2.075339,0.01062058
2.091664,0.01062003
2.108231,0.01062156
2.124798,0.01061481
2.141416,0.01061811
2.158333,0.01061548
2.174501,0.01061752
2.191277,0.01062695
2.208266,0.0106202
2.224249,0.01062318
2.240765,0.01062809
2.257332,0.01061726
2.274218,0.01061866
2.290466,0.01061948
2.307196,0.01062469
2.323599,0.01061705
2.340177,0.01062118
2.357172,0.01062231
2.373298,0.01062291
2.390154,0.01062665
2.406433,0.01061915
2.423127,0.0106253
2.439566,0.01061809
2.470429,0.01062665
2.487086,0.01062768
2.504078,0.0108599
2.520131,0.01085091
2.537057,0.01084824
2.553552,0.01083824
2.569832,0.01083488
2.586536,0.01082551
2.602966,0.01082126
2.619532,0.01081981
2.636503,0.01081147
2.652665,0.0108081
2.669477,0.010813
2.685799,0.01080037
2.702365,0.01079728
2.722857,0.01078717
2.739434,0.01078907
2.756052,0.01084029
2.772557,0.01084409
2.789412,0.01083551
2.805693,0.01083
2.822383,0.01083154
2.838826,0.01081614
2.855391,0.01081709
2.872365,0.01080891
2.888526,0.01080803
2.905328,0.0108061
2.921657,0.0107987
2.938314,0.01079896
2.955296,0.01078986
2.971358,0.01078374
2.988292,0.0107885
3.004492,0.01077753
3.021058,0.01078048
3.038265,0.01076911
3.054241,0.01076461
3.071232,0.01077498
3.087324,0.01076057
3.104214,0.01076285
3.120461,0.01075064
3.137026,0.01075122
3.154182,0.01074728
3.170168,0.01074006
3.186725,0.01075027
3.203291,0.01073718
3.220138,0.01072999
3.236424,0.01073159
3.253116,0.01073291
3.269559,0.01072689
3.286125,0.01072422
3.302691,0.01072191
3.319455,0.01071589
3.336141,0.01071723
3.353095,0.01071431
3.370048,0.01071401
3.386037,0.01071692
3.402291,0.01072302
3.425231,0.01070671
3.442013,0.01070322
3.458997,0.01080579
3.474988,0.01080432
3.491498,0.0108065
3.508066,0.01079136
3.524975,0.0107892
3.541199,0.01078424
3.557941,0.01078666
3.574959,0.01077533
3.590956,0.01077669
3.607466,0.01077646
3.624034,0.01076615
3.6406,0.01076055
3.657906,0.010758
3.673881,0.01075009
3.690855,0.01076239
3.706866,0.01074875
3.72384,0.01075117
3.74,0.01074288
3.756813,0.01074496
3.773134,0.01073333
3.789793,0.01073592
3.806267,0.01072716
3.822834,0.01072871
3.8394,0.01072357
3.855966,0.01072287
3.872742,0.01071748
3.8891,0.01071387
3.905719,0.01071501
3.92271,0.01071339
3.938798,0.01070975
3.955366,0.01071377
3.972198,0.01070285
3.988499,0.01070435
4.005174,0.01070387
4.021633,0.01069777
4.038199,0.01069919
4.074131,0.01069219
4.09028,0.0107294
4.107111,0.0107333
4.123413,0.01072278
4.140085,0.01072356
4.157082,0.01071712
4.173112,0.01071657
4.189677,0.01072042
4.207052,0.01070734
4.223039,0.01070569
4.240021,0.01071778
4.256017,0.01070478
4.273013,0.01071028
4.289078,0.0107002
4.305997,0.01070237
4.322212,0.01069444
4.338962,0.01069802
4.358471,0.01068794
4.37504,0.01068918
4.391938,0.01073751
4.408174,0.01073564
4.424907,0.01073928
4.441306,0.01072628
4.457887,0.01072441
4.474875,0.01072169
4.491005,0.01071859
4.50786,0.01072033
4.524875,0.01071396
4.540847,0.01071605
4.557273,0.01072085
4.57385,0.01070722
4.590408,0.0107018
4.606974,0.01069888
4.623789,0.01069741
4.640107,0.01069736
4.656782,0.01069849
4.673238,0.01069165
4.689807,0.01069408
4.706374,0.01069013
4.722938,0.01068582
4.739728,0.01068321
4.75671,0.01068175
4.772694,0.01068563
4.789699,0.01069039
4.805771,0.01067755
4.82234,0.0106838
4.838906,0.01067257
4.855647,0.0106713
4.87204,0.01066993
4.888635,0.01067089
4.905173,0.0106662
4.921738,0.01066767
4.938601,0.01066499
4.955586,0.01066125
4.971574,0.01066601
4.988006,0.01067204
5.004587,0.01066023
5.02114,0.01065782
5.037706,0.01065555
5.054272,0.01065694
5.07152,0.0106545
5.088478,0.01065083
5.105496,0.01066259
5.121613,0.01066956
5.138476,0.01067295
5.154967,0.01066224
5.171314,0.01066452
5.187953,0.01066348
5.204446,0.0106603
5.221014,0.01065777
5.23758,0.01065558
5.254918,0.01065557
5.270898,0.01065588
5.28728,0.01066355
5.303876,0.01065472
5.320413,0.01065033
5.336979,0.01064921
5.353547,0.01064691
5.370113,0.01064713
5.386832,0.01064508
5.403244,0.01064514
5.419815,0.01064514
5.43638,0.01064215
5.468938,0.01064128
5.486626,0.01064014
5.50375,0.01089601
5.519761,0.01090738
5.53674,0.0109081
5.552895,0.01089201
5.569716,0.01089137
5.586028,0.01087742
5.602594,0.01087405
5.619688,0.01086448
5.635727,0.01085805
5.652294,0.01086017
5.668861,0.01084335
5.685646,0.01083805
5.701996,0.01083081
5.718629,0.01082993
5.735129,0.01082071
5.779945,0.01081577
5.796575,0.01080856
5.839767,0.01125803
5.88843,0.01124458
5.904996,0.01165628
5.921566,0.01214716
5.93813,0.01211174
5.954698,0.01207251
5.971263,0.01203561
5.988466,0.01199807
6.010435,0.01196284
6.027443,0.01193975
6.043571,0.01199036
6.060137,0.01196332
6.076703,0.0119229
6.09327,0.01188735
6.109837,0.01185651
6.126426,0.01182353
6.143411,0.01179311
6.159537,0.0117628
6.176392,0.01173837
6.19267,0.01170396
6.235609,0.01168196
6.287965,0.01164875
6.304826,0.01204489
6.321099,0.01258594
6.337826,0.01254356
6.354788,0.0124894
6.370801,0.01244496
6.387367,0.01240261
6.403934,0.01234669
6.420757,0.01230246
6.437792,0.01225948
6.453728,0.01222269
6.470757,0.01218851
6.487015,0.01213737
6.503733,0.01210488
6.520148,0.01206265
6.536715,0.01202696
6.557703,0.01198628
6.574271,0.01195238
6.590838,0.01198993
6.607645,0.01195419
6.623971,0.01191978
6.640623,0.01188909
6.657107,0.01185151
6.674593,0.01182134
6.690595,0.01178774
6.743384,0.01177241
6.795784,0.01173412
6.812993,0.01228779
6.830041,0.01282123
6.846691,0.01277711
6.879744,0.01267781
6.912879,0.01257222
6.94601,0.0124718
6.962577,0.01242243
6.979403,0.01237708
6.99571,0.01233009
7.012388,0.01228963
7.028843,0.01224354
7.045409,0.01220369
7.062356,0.01216075
7.079895,0.01212064
7.097335,0.01208848
7.113031,0.01206556
7.129817,0.01204213
7.146812,0.01199125
7.162795,0.01195817
7.179297,0.01192962
7.195864,0.01188649
7.212768,0.01185167
7.229765,0.0118197
7.245748,0.0117936
7.26213,0.01176771
7.278735,0.01172902
7.295714,0.01169724
7.339979,0.01167118
7.362952,0.01164765
7.385731,0.01206661
7.422134,0.01213345
7.438706,0.01219243
7.455624,0.01247055
7.471834,0.01242466
7.488595,0.0123828
7.504968,0.01233206
7.521838,0.01229023
7.538815,0.01224302
7.557172,0.01220672
7.573797,0.01217032
7.590786,0.0121589
7.606874,0.01211982
7.626822,0.01208737
7.643756,0.01204118
7.659957,0.01205756
7.676743,0.01202738
7.693089,0.01198387
7.709705,0.01195336
7.726702,0.01191192
7.742791,0.01187953
7.759671,0.01185417
7.776654,0.01181276
7.792647,0.01178553
7.809059,0.0117622
7.825627,0.01172232
7.842615,0.01169118
7.858758,0.01166318
7.875599,0.01163973
7.891891,0.01160602
7.908581,0.01158379
7.925024,0.01155349
7.941591,0.01152932
7.958158,0.01150315
7.974724,0.01148101
7.991291,0.01145649
8.008029,0.01143465
8.025023,0.01141195
8.041009,0.01139405
8.057582,0.01137751
8.074339,0.01135023
8.090978,0.01132804
8.10797,0.01131364
8.124042,0.01129394
8.224041,0.01128256
8.324041,0.01125668
8.347458,0.01257392
8.370269,0.01386469
8.386838,0.01389831
8.403404,0.01391378
8.420771,0.01383068
8.436754,0.01374591
8.453755,0.01367811
8.469739,0.01358956
8.492084,0.01351989
8.508722,0.013436
8.5257,0.01345488
8.541784,0.0133827
8.558682,0.01331738
8.575669,0.01324145
8.591486,0.01317677
8.608052,0.01311777
8.624675,0.01304166
8.651976,0.01297709
8.675546,0.012917
8.692631,0.01302844
8.708679,0.01307991
8.725246,0.01302241
8.741815,0.01295265
8.758581,0.01289194
8.775577,0.01283106
8.80141,0.01277584
8.817979,0.01272797
8.834543,0.01282003
8.851522,0.01276483
8.867677,0.01270635
8.88451,0.01265837
8.900811,0.01259929
8.917493,0.01255141
8.93924,0.0124949
8.968368,0.01244821
8.984938,0.01248282
9.001503,0.01263357
9.018425,0.0125834
9.034637,0.01253143
9.05498,0.01248651
9.07155,0.01242966
9.088116,0.01244347
9.125669,0.01239572
9.148977,0.01236083
9.194101,0.0126913
9.244508,0.01287487
9.277002,0.0133821
9.293571,0.01390259
9.31437,0.01409256
9.330936,0.01403384
9.347727,0.01403139
9.364502,0.01395471
9.38271,0.01390861
9.399693,0.01385203
9.43198,0.01380647
9.448675,0.01378396
9.465114,0.01397058
9.481682,0.01391236
9.5019,0.01383747
9.529797,0.01377613
9.546605,0.01377663
9.563273,0.01388898
9.593911,0.01383293
9.615685,0.01378635
9.637511,0.01395306
9.654756,0.01398747
9.671323,0.01401473
9.688025,0.0139563
9.707429,0.01390009
9.724004,0.01385216
9.74881,0.01383757
9.765377,0.01379688
9.781943,0.01386302
9.798761,0.01380422
9.817519,0.01374623
9.834086,0.01368559
9.850655,0.01365249
9.86722,0.01358648
9.892377,0.01352615
9.917128,0.01346871
9.933867,0.01355518
9.950263,0.01362125
9.966848,0.01355783
9.983838,0.01349774
9.999962,0.01344032
10.01682,0.01338498
10.03309,0.01332342
10.04966,0.01327527
10.0742,0.01322511
10.09078,0.01318702
10.1084,0.0132577
10.12576,0.01321904
10.14175,0.01318587
10.1581,0.01314357
10.17473,0.01308498
10.19171,0.01302854
10.2078,0.01297876
10.23447,0.0129352
10.25878,0.01288944
10.27566,0.01301491
10.29216,0.01309371
10.31189,0.0130581
10.33184,0.0130239
10.34863,0.01302791
10.3652,0.01303645
10.40719,0.01299389
10.42376,0.01298474
10.44297,0.01334546
10.4637,0.0132941
10.48027,0.01329654
10.50613,0.01331583
10.52477,0.01330058
10.55479,0.01340684
10.57198,0.01340996
10.5943,0.01356871
10.61096,0.01352679
10.6278,0.013554
10.65143,0.01350218
10.68855,0.01346078
10.71926,0.01355332
10.73589,0.01384608
10.7524,0.01400565
10.76897,0.01394948
10.78694,0.01388418
10.80382,0.01384192
10.82468,0.0138158
10.85159,0.01377925
10.87993,0.01381373
10.8965,0.01393583
10.91307,0.01405604
10.92963,0.01398531
10.94785,0.01391498
10.97158,0.01385743
10.98815,0.01383437
11.01521,0.01388803
11.0388,0.01383306
11.05536,0.01398178
11.08144,0.01404792
