time,value
28.45411,3.242493E-07
28.47096,3.242493E-07
28.48725,3.242493E-07
28.50396,3.242493E-07
28.52091,3.242493E-07
28.53695,3.242493E-07
28.55389,3.242493E-07
28.57089,3.242493E-07
28.58688,3.242493E-07
28.60386,3.242493E-07
28.61986,3.242493E-07
28.63635,3.242493E-07
28.65292,3.242493E-07
28.66984,3.242493E-07
28.68605,3.242493E-07
28.70281,3.242493E-07
28.71918,3.242493E-07
28.7358,3.242493E-07
28.75278,3.242493E-07
28.77656,3.242493E-07
28.79375,3.242493E-07
28.80974,3.242493E-07
28.82673,3.242493E-07
28.84283,3.242493E-07
28.8594,3.242493E-07
28.87597,3.242493E-07
28.89253,3.242493E-07
28.9091,3.242493E-07
28.92567,3.242493E-07
28.94229,3.242493E-07
28.95915,3.242493E-07
28.97542,3.242493E-07
28.99199,3.242493E-07
29.00912,3.242493E-07
29.02512,3.242493E-07
29.04169,3.242493E-07
29.05825,3.242493E-07
29.0751,3.242493E-07
29.09139,3.242493E-07
29.10796,3.242493E-07
29.12463,3.242493E-07
29.1412,3.242493E-07
29.15777,3.242493E-07
29.17434,3.242493E-07
29.19101,3.242493E-07
29.21803,3.242493E-07
29.235,3.242493E-07
29.25116,3.242493E-07
29.26797,3.242493E-07
29.28496,3.242493E-07
29.30095,3.242493E-07
29.31793,3.242493E-07
29.334,3.242493E-07
29.35092,3.242493E-07
29.36713,3.242493E-07
29.3837,3.242493E-07
29.40026,3.242493E-07
29.41688,3.242493E-07
29.43339,3.242493E-07
29.44996,3.242493E-07
29.46653,3.242493E-07
29.4831,3.242493E-07
29.49984,3.242493E-07
29.51682,3.242493E-07
29.53281,3.242493E-07
29.5498,3.242493E-07
29.56593,3.242493E-07
29.5825,3.242493E-07
29.59927,3.242493E-07
29.61627,3.242493E-07
29.63232,3.242493E-07
29.64924,3.242493E-07
29.66533,3.242493E-07
29.68222,3.242493E-07
29.69846,3.242493E-07
29.7152,3.242493E-07
29.73221,3.242493E-07
29.74816,3.242493E-07
29.76517,3.242493E-07
29.7813,3.242493E-07
29.79786,3.242493E-07
29.82042,3.242493E-07
29.83713,3.242493E-07
29.85355,3.242493E-07
29.87012,3.242493E-07
29.88668,3.242493E-07
29.90325,3.242493E-07
29.92007,3.242493E-07
29.93638,3.242493E-07
29.95305,3.242493E-07
29.97004,3.242493E-07
29.98608,3.242493E-07
30.00265,3.242493E-07
30.02002,3.242493E-07
30.036,3.242493E-07
30.05299,3.242493E-07
30.06898,3.242493E-07
30.08549,3.242493E-07
30.10205,3.242493E-07
30.11895,3.242493E-07
30.13594,3.242493E-07
30.15193,3.242493E-07
30.17596,3.242493E-07
30.19253,3.242493E-07
30.2091,3.242493E-07
30.22588,3.242493E-07
30.24287,3.242493E-07
30.25886,3.242493E-07
30.27585,3.242493E-07
30.29193,3.242493E-07
30.30884,3.242493E-07
30.32506,3.242493E-07
30.34182,3.242493E-07
30.35831,3.242493E-07
30.37476,3.242493E-07
30.39133,3.242493E-07
30.40828,3.242493E-07
30.42446,3.242493E-07
30.44126,3.242493E-07
30.4576,3.242493E-07
30.47426,3.242493E-07
30.49073,3.242493E-07
30.5073,3.242493E-07
30.52386,3.242493E-07
30.54043,3.242493E-07
30.557,3.242493E-07
30.57356,3.242493E-07
30.59017,3.242493E-07
30.60717,3.242493E-07
30.62415,3.242493E-07
30.64014,3.242493E-07
30.65674,3.242493E-07
30.67331,3.242493E-07
30.69011,3.242493E-07
30.70644,3.242493E-07
30.72309,3.242493E-07
30.74008,3.242493E-07
30.75614,3.242493E-07
30.77306,3.242493E-07
30.78928,3.242493E-07
30.80584,3.242493E-07
30.82454,3.242493E-07
30.8414,3.242493E-07
30.87206,3.242493E-07
30.88863,3.242493E-07
30.9057,3.242493E-07
30.92211,3.242493E-07
30.94005,3.242493E-07
30.95695,3.242493E-07
30.97394,3.242493E-07
30.99191,3.242493E-07
31.00892,3.242493E-07
31.02504,3.242493E-07
31.04189,3.242493E-07
31.05888,3.242493E-07
31.07487,3.242493E-07
31.09185,3.242493E-07
31.10788,3.242493E-07
31.12484,3.242493E-07
31.14985,3.242493E-07
31.16641,3.242493E-07
31.18298,3.242493E-07
31.19987,3.242493E-07
31.21611,3.242493E-07
31.23278,3.242493E-07
31.24925,3.242493E-07
31.26581,3.242493E-07
31.28238,3.242493E-07
31.29895,3.242493E-07
31.31551,3.242493E-07
31.33209,3.242493E-07
31.3487,3.242493E-07
31.36575,3.242493E-07
31.38178,3.242493E-07
31.39873,3.242493E-07
31.41491,3.242493E-07
31.43172,3.242493E-07
31.44805,3.242493E-07
31.46461,3.242493E-07
31.48118,3.242493E-07
31.49775,3.242493E-07
31.51431,3.242493E-07
31.53088,3.242493E-07
31.54764,3.242493E-07
31.56413,3.242493E-07
31.58058,3.242493E-07
31.59715,3.242493E-07
31.61411,3.242493E-07
31.63028,3.242493E-07
31.64685,3.242493E-07
31.66341,3.242493E-07
31.68007,3.242493E-07
31.69654,3.242493E-07
31.71409,3.242493E-07
31.73009,3.242493E-07
31.74625,3.242493E-07
31.76298,3.242493E-07
31.78002,3.242493E-07
31.79611,3.242493E-07
31.81299,3.242493E-07
31.82998,3.242493E-07
31.84596,3.242493E-07
31.86238,3.242493E-07
31.87895,3.242493E-07
31.89593,3.242493E-07
31.91208,3.242493E-07
31.92892,3.242493E-07
31.9613,3.242493E-07
31.97789,3.242493E-07
31.99443,3.242493E-07
32.011,3.242493E-07
32.02786,3.242493E-07
32.04413,3.242493E-07
32.0607,3.242493E-07
32.07726,3.242493E-07
32.09383,3.242493E-07
32.1104,3.242493E-07
32.12696,3.242493E-07
32.14379,3.242493E-07
32.1601,3.242493E-07
32.17677,3.242493E-07
32.19323,3.242493E-07
32.2098,3.242493E-07
32.22674,3.242493E-07
32.24372,3.242493E-07
32.27046,3.242493E-07
32.28703,3.242493E-07
32.30369,3.242493E-07
32.32016,3.242493E-07
32.33673,3.242493E-07
32.35466,3.242493E-07
32.37121,3.242493E-07
32.38778,3.242493E-07
32.40513,3.242493E-07
32.42113,3.242493E-07
32.43747,3.242493E-07
32.4541,3.242493E-07
32.47109,3.242493E-07
32.48717,3.242493E-07
32.50407,3.242493E-07
32.52031,3.242493E-07
32.53688,3.242493E-07
32.55344,3.242493E-07
32.57004,3.242493E-07
32.58657,3.242493E-07
32.60314,3.242493E-07
32.62,3.242493E-07
32.63628,3.242493E-07
32.65298,3.242493E-07
32.66998,3.242493E-07
32.68597,3.242493E-07
32.70295,3.242493E-07
32.71911,3.242493E-07
32.73594,3.242493E-07
32.75324,3.242493E-07
32.76992,3.242493E-07
32.78638,3.242493E-07
32.80295,3.242493E-07
32.81951,3.242493E-07
32.83608,3.242493E-07
32.85286,3.242493E-07
32.86921,3.242493E-07
32.88585,3.242493E-07
32.90235,3.242493E-07
32.91891,3.242493E-07
32.93581,3.242493E-07
32.95205,3.242493E-07
32.9688,3.242493E-07
32.99503,3.242493E-07
33.01175,3.242493E-07
33.02817,3.242493E-07
33.04473,3.242493E-07
33.0613,3.242493E-07
33.07873,3.242493E-07
33.09444,3.242493E-07
33.111,3.242493E-07
33.1277,3.242493E-07
33.1447,3.242493E-07
33.16174,3.242493E-07
33.1783,3.242493E-07
33.19596,3.242493E-07
33.21315,3.242493E-07
33.24753,3.242493E-07
33.26411,3.242493E-07
33.28066,3.242493E-07
33.29723,3.242493E-07
33.31408,3.242493E-07
33.33036,3.242493E-07
33.34693,3.242493E-07
33.3659,3.242493E-07
33.38247,3.242493E-07
33.39922,3.242493E-07
33.4156,3.242493E-07
33.43217,3.242493E-07
33.44919,3.242493E-07
33.4653,3.242493E-07
33.48216,3.242493E-07
33.49843,3.242493E-07
33.51514,3.242493E-07
33.53157,3.242493E-07
33.54813,3.242493E-07
33.5647,3.242493E-07
33.58127,3.242493E-07
33.59784,3.242493E-07
33.6144,3.242493E-07
33.63108,3.242493E-07
33.64753,3.242493E-07
33.6641,3.242493E-07
33.68104,3.242493E-07
33.69723,3.242493E-07
33.71403,3.242493E-07
33.73037,3.242493E-07
33.74694,3.242493E-07
33.7635,3.242493E-07
33.78309,3.242493E-07
33.79998,3.242493E-07
33.81623,3.242493E-07
33.83279,3.242493E-07
33.84936,3.242493E-07
33.86631,3.242493E-07
33.88627,3.242493E-07
33.90291,3.242493E-07
33.9194,3.242493E-07
33.93597,3.242493E-07
33.95296,3.242493E-07
33.96954,3.242493E-07
33.98611,3.242493E-07
34.00267,3.242493E-07
34.01934,3.242493E-07
34.0358,3.242493E-07
34.05237,3.242493E-07
34.06931,3.242493E-07
34.093,3.242493E-07
34.10957,3.242493E-07
34.12614,3.242493E-07
34.14328,3.242493E-07
34.16577,3.242493E-07
34.18324,3.242493E-07
34.19891,3.242493E-07
34.21547,3.242493E-07
34.2322,3.242493E-07
34.24861,3.242493E-07
34.26519,3.242493E-07
34.28217,3.242493E-07
34.29831,3.242493E-07
34.31515,3.242493E-07
34.33214,3.242493E-07
34.34814,3.242493E-07
34.36457,3.242493E-07
34.38114,3.242493E-07
34.3981,3.242493E-07
34.41427,3.242493E-07
34.43084,3.242493E-07
34.44807,3.242493E-07
34.46406,3.242493E-07
34.48105,3.242493E-07
34.49711,3.242493E-07
34.51403,3.242493E-07
34.53024,3.242493E-07
34.54681,3.242493E-07
34.56401,3.242493E-07
34.57994,3.242493E-07
34.59699,3.242493E-07
34.61398,3.242493E-07
34.64621,3.242493E-07
34.66294,3.242493E-07
34.67994,3.242493E-07
34.69593,3.242493E-07
34.71247,3.242493E-07
34.72904,3.242493E-07
34.74589,3.242493E-07
34.76218,3.242493E-07
34.77888,3.242493E-07
34.79641,3.242493E-07
34.81385,3.242493E-07
34.82954,3.242493E-07
34.84683,3.242493E-07
34.86267,3.242493E-07
34.87924,3.242493E-07
34.89581,3.242493E-07
34.91237,3.242493E-07
34.92894,3.242493E-07
34.94551,3.242493E-07
34.96277,3.242493E-07
34.9791,3.242493E-07
34.99574,3.242493E-07
35.01273,3.242493E-07
35.0288,3.242493E-07
35.04537,3.242493E-07
35.06221,3.242493E-07
35.07919,3.242493E-07
35.09519,3.242493E-07
35.12503,3.242493E-07
35.14216,3.242493E-07
35.15816,3.242493E-07
35.18556,3.242493E-07
35.20213,3.242493E-07
35.21911,3.242493E-07
35.23526,3.242493E-07
35.25183,3.242493E-07
35.26841,3.242493E-07
35.28507,3.242493E-07
35.30208,3.242493E-07
35.31905,3.242493E-07
35.33504,3.242493E-07
35.35123,3.242493E-07
35.36802,3.242493E-07
35.38436,3.242493E-07
35.401,3.242493E-07
35.4175,3.242493E-07
35.43406,3.242493E-07
35.45097,3.242493E-07
35.46719,3.242493E-07
35.48394,3.242493E-07
35.50032,3.242493E-07
35.51693,3.242493E-07
35.53393,3.242493E-07
35.5509,3.242493E-07
35.56689,3.242493E-07
35.58316,3.242493E-07
35.59991,3.242493E-07
35.61655,3.242493E-07
35.63312,3.242493E-07
35.64985,3.242493E-07
35.66625,3.242493E-07
35.68282,3.242493E-07
35.69981,3.242493E-07
35.71595,3.242493E-07
35.7328,3.242493E-07
35.74911,3.242493E-07
35.76585,3.242493E-07
35.78372,3.242493E-07
35.80029,3.242493E-07
35.81685,3.242493E-07
35.83342,3.242493E-07
35.84999,3.242493E-07
35.86655,3.242493E-07
35.88322,3.242493E-07
35.90489,3.242493E-07
35.92146,3.242493E-07
35.93818,3.242493E-07
35.95459,3.242493E-07
35.97116,3.242493E-07
35.98773,3.242493E-07
36.00703,3.242493E-07
36.0236,3.242493E-07
36.04017,3.242493E-07
36.05674,3.242493E-07
36.07378,3.242493E-07
36.09035,3.242493E-07
36.10773,3.242493E-07
36.12429,3.242493E-07
36.14106,3.242493E-07
36.15804,3.242493E-07
36.17404,3.242493E-07
36.19102,3.242493E-07
36.23072,3.242493E-07
36.25437,3.242493E-07
36.27274,3.242493E-07
36.28996,3.242493E-07
36.30594,3.242493E-07
36.32244,3.242493E-07
36.33901,3.242493E-07
36.35593,3.242493E-07
36.37349,3.242493E-07
36.39115,3.242493E-07
36.40952,3.242493E-07
36.42608,3.242493E-07
36.44314,3.242493E-07
36.45971,3.242493E-07
36.47635,3.242493E-07
36.49284,3.242493E-07
36.50941,3.242493E-07
36.52598,3.242493E-07
36.54255,3.242493E-07
36.55911,3.242493E-07
36.57568,3.242493E-07
36.59224,3.242493E-07
36.62449,3.242493E-07
36.64125,3.242493E-07
36.65763,3.242493E-07
36.67424,3.242493E-07
36.69983,3.242493E-07
36.71721,3.242493E-07
36.73297,3.242493E-07
36.74954,3.242493E-07
36.7661,3.242493E-07
36.78267,3.242493E-07
36.80249,3.242493E-07
36.81906,3.242493E-07
36.83562,3.242493E-07
36.85271,3.242493E-07
36.86928,3.242493E-07
36.88585,3.242493E-07
36.9047,3.242493E-07
36.92127,3.242493E-07
36.93807,3.242493E-07
36.9544,3.242493E-07
36.97105,3.242493E-07
36.98754,3.242493E-07
37.00516,3.242493E-07
37.02201,3.242493E-07
37.0383,3.242493E-07
37.055,3.242493E-07
37.07143,3.242493E-07
37.08799,3.242493E-07
37.10497,3.242493E-07
37.12113,3.242493E-07
37.13794,3.242493E-07
37.15426,3.242493E-07
37.18364,3.242493E-07
37.20021,3.242493E-07
37.21691,3.242493E-07
37.23335,3.242493E-07
37.24991,3.242493E-07
37.26648,3.242493E-07
37.28385,3.242493E-07
37.31017,3.242493E-07
37.32674,3.242493E-07
37.34638,3.242493E-07
37.36295,3.242493E-07
37.37952,3.242493E-07
37.39608,3.242493E-07
37.41278,3.242493E-07
37.42925,3.242493E-07
37.44582,3.242493E-07
37.46238,3.242493E-07
37.47926,3.242493E-07
37.49551,3.242493E-07
37.52236,3.242493E-07
37.54837,3.242493E-07
37.5652,3.242493E-07
37.58226,3.242493E-07
37.59883,3.242493E-07
37.61595,3.242493E-07
37.63322,3.242493E-07
37.64909,3.242493E-07
37.66565,3.242493E-07
37.68222,3.242493E-07
37.69879,3.242493E-07
37.71611,3.242493E-07
37.73211,3.242493E-07
37.74849,3.242493E-07
37.76508,3.242493E-07
37.78162,3.242493E-07
37.79819,3.242493E-07
37.81505,3.242493E-07
37.83132,3.242493E-07
37.84803,3.242493E-07
37.86445,3.242493E-07
37.88102,3.242493E-07
37.898,3.242493E-07
37.91415,3.242493E-07
37.93098,3.242493E-07
37.94807,3.242493E-07
37.96464,3.242493E-07
37.98146,3.242493E-07
37.99803,3.242493E-07
38.01976,3.242493E-07
38.03633,3.242493E-07
38.05351,3.242493E-07
38.0709,3.242493E-07
38.08688,3.242493E-07
38.10321,3.242493E-07
38.11988,3.242493E-07
38.13686,3.242493E-07
38.15291,3.242493E-07
38.16986,3.242493E-07
38.18605,3.242493E-07
38.20282,3.242493E-07
38.21918,3.242493E-07
38.23581,3.242493E-07
38.27152,3.242493E-07
38.28856,3.242493E-07
38.30526,3.242493E-07
38.3217,3.242493E-07
38.33826,3.242493E-07
38.35523,3.242493E-07
38.3714,3.242493E-07
38.38796,3.242493E-07
38.4052,3.242493E-07
38.4298,3.242493E-07
38.44637,3.242493E-07
38.46316,3.242493E-07
38.48015,3.242493E-07
38.49614,3.242493E-07
38.51313,3.242493E-07
38.5292,3.242493E-07
38.54611,3.242493E-07
38.56233,3.242493E-07
38.57891,3.242493E-07
38.59608,3.242493E-07
38.61207,3.242493E-07
38.6286,3.242493E-07
38.64517,3.242493E-07
38.66204,3.242493E-07
38.6783,3.242493E-07
38.69502,3.242493E-07
38.71143,3.242493E-07
38.728,3.242493E-07
38.74457,3.242493E-07
38.76114,3.242493E-07
38.77797,3.242493E-07
38.79427,3.242493E-07
38.81094,3.242493E-07
38.82793,3.242493E-07
38.84397,3.242493E-07
38.86093,3.242493E-07
38.87795,3.242493E-07
38.89367,3.242493E-07
38.91023,3.242493E-07
38.92688,3.242493E-07
38.94337,3.242493E-07
38.95993,3.242493E-07
38.97685,3.242493E-07
38.99384,3.242493E-07
39.00982,3.242493E-07
39.0262,3.242493E-07
39.0428,3.242493E-07
39.05933,3.242493E-07
39.07631,3.242493E-07
39.09247,3.242493E-07
39.10904,3.242493E-07
39.12626,3.242493E-07
39.14217,3.242493E-07
39.15923,3.242493E-07
39.1753,3.242493E-07
39.19186,3.242493E-07
39.20922,3.242493E-07
39.23602,3.242493E-07
39.25318,3.242493E-07
39.26917,3.242493E-07
39.28572,3.242493E-07
39.30228,3.242493E-07
39.31885,3.242493E-07
39.33542,3.242493E-07
39.35198,3.242493E-07
39.36855,3.242493E-07
39.38512,3.242493E-07
39.40169,3.242493E-07
39.41825,3.242493E-07
39.43507,3.242493E-07
39.45138,3.242493E-07
39.46806,3.242493E-07
39.50286,3.242493E-07
39.52003,3.242493E-07
39.536,3.242493E-07
39.553,3.242493E-07
39.56913,3.242493E-07
39.58598,3.242493E-07
39.60296,3.242493E-07
39.61896,3.242493E-07
39.63666,3.242493E-07
39.65322,3.242493E-07
39.66993,3.242493E-07
39.68694,3.242493E-07
39.70292,3.242493E-07
39.71991,3.242493E-07
39.73635,3.242493E-07
39.75292,3.242493E-07
39.76949,3.242493E-07
39.78686,3.242493E-07
39.80284,3.242493E-07
39.81984,3.242493E-07
39.83583,3.242493E-07
39.85281,3.242493E-07
39.8693,3.242493E-07
39.88586,3.242493E-07
39.90279,3.242493E-07
39.919,3.242493E-07
39.93628,3.242493E-07
39.95285,3.242493E-07
39.96941,3.242493E-07
39.98625,3.242493E-07
40.00255,3.242493E-07
40.01922,3.242493E-07
40.03621,3.242493E-07
40.05225,3.242493E-07
40.0692,3.242493E-07
40.08538,3.242493E-07
40.10197,3.242493E-07
40.11916,3.242493E-07
40.13516,3.242493E-07
40.15213,3.242493E-07
40.16912,3.242493E-07
40.18478,3.242493E-07
40.20923,3.242493E-07
40.22609,3.242493E-07
40.24237,3.242493E-07
40.25907,3.242493E-07
40.27551,3.242493E-07
40.29208,3.242493E-07
40.30864,3.242493E-07
40.32603,3.242493E-07
40.34177,3.242493E-07
40.35833,3.242493E-07
40.375,3.242493E-07
40.39199,3.242493E-07
40.40803,3.242493E-07
40.42496,3.242493E-07
40.44117,3.242493E-07
40.45795,3.242493E-07
40.4743,3.242493E-07
40.49094,3.242493E-07
40.50814,3.242493E-07
40.52491,3.242493E-07
40.54128,3.242493E-07
40.55788,3.242493E-07
40.58049,3.242493E-07
40.59706,3.242493E-07
40.61385,3.242493E-07
40.63019,3.242493E-07
40.64684,3.242493E-07
40.66333,3.242493E-07
40.68032,3.242493E-07
40.69732,3.242493E-07
40.71303,3.242493E-07
40.7296,3.242493E-07
40.74628,3.242493E-07
40.76273,3.242493E-07
40.77929,3.242493E-07
40.79626,3.242493E-07
40.81243,3.242493E-07
40.82899,3.242493E-07
40.84923,3.242493E-07
40.8658,3.242493E-07
40.88237,3.242493E-07
40.90045,3.242493E-07
40.91718,3.242493E-07
40.93358,3.242493E-07
40.9502,3.242493E-07
40.96672,3.242493E-07
40.98328,3.242493E-07
40.99985,3.242493E-07
41.01712,3.242493E-07
41.0331,3.242493E-07
41.04955,3.242493E-07
41.06612,3.242493E-07
41.08268,3.242493E-07
41.09925,3.242493E-07
41.11582,3.242493E-07
41.1324,3.242493E-07
41.16146,3.242493E-07
41.17803,3.242493E-07
41.195,3.242493E-07
41.21116,3.242493E-07
41.22799,3.242493E-07
41.24498,3.242493E-07
41.26096,3.242493E-07
41.27796,3.242493E-07
41.29399,3.242493E-07
41.31093,3.242493E-07
41.32713,3.242493E-07
41.34391,3.242493E-07
41.36026,3.242493E-07
41.3769,3.242493E-07
41.39388,3.242493E-07
41.40996,3.242493E-07
41.42687,3.242493E-07
41.4431,3.242493E-07
41.45966,3.242493E-07
41.47623,3.242493E-07
41.49282,3.242493E-07
41.50982,3.242493E-07
41.52593,3.242493E-07
41.5425,3.242493E-07
41.55978,3.242493E-07
41.57577,3.242493E-07
41.59276,3.242493E-07
41.60876,3.242493E-07
41.62533,3.242493E-07
41.6419,3.242493E-07
41.65923,3.242493E-07
41.68202,3.242493E-07
41.69859,3.242493E-07
41.7152,3.242493E-07
41.73219,3.242493E-07
41.75108,3.242493E-07
41.76817,3.242493E-07
41.78422,3.242493E-07
41.80116,3.242493E-07
41.81735,3.242493E-07
41.83413,3.242493E-07
41.85048,3.242493E-07
41.86711,3.242493E-07
41.88362,3.242493E-07
41.90018,3.242493E-07
41.91718,3.242493E-07
41.93332,3.242493E-07
41.95007,3.242493E-07
41.96645,3.242493E-07
41.98642,3.242493E-07
42.00302,3.242493E-07
42.02,3.242493E-07
42.03619,3.242493E-07
42.05276,3.242493E-07
42.06933,3.242493E-07
42.08597,3.242493E-07
42.10296,3.242493E-07
42.11903,3.242493E-07
42.13594,3.242493E-07
42.15216,3.242493E-07
42.16892,3.242493E-07
42.18531,3.242493E-07
42.20189,3.242493E-07
42.21889,3.242493E-07
42.23588,3.242493E-07
42.25156,3.242493E-07
42.26813,3.242493E-07
42.29855,3.242493E-07
42.31512,3.242493E-07
42.33182,3.242493E-07
42.34826,3.242493E-07
42.36531,3.242493E-07
42.3824,3.242493E-07
42.39829,3.242493E-07
42.41528,3.242493E-07
42.43127,3.242493E-07
42.44765,3.242493E-07
42.46425,3.242493E-07
42.48079,3.242493E-07
42.49735,3.242493E-07
42.51392,3.242493E-07
42.53049,3.242493E-07
42.54705,3.242493E-07
42.56362,3.242493E-07
42.58018,3.242493E-07
42.59717,3.242493E-07
42.61332,3.242493E-07
42.62989,3.242493E-07
42.64713,3.242493E-07
42.66312,3.242493E-07
42.67958,3.242493E-07
42.6971,3.242493E-07
42.71272,3.242493E-07
42.73009,3.242493E-07
42.74585,3.242493E-07
42.76256,3.242493E-07
42.78817,3.242493E-07
42.80473,3.242493E-07
42.8213,3.242493E-07
42.83802,3.242493E-07
42.855,3.242493E-07
42.871,3.242493E-07
42.88798,3.242493E-07
42.90413,3.242493E-07
42.92097,3.242493E-07
42.93727,3.242493E-07
42.95395,3.242493E-07
42.9704,3.242493E-07
42.98796,3.242493E-07
43.00453,3.242493E-07
43.0211,3.242493E-07
43.03789,3.242493E-07
43.05423,3.242493E-07
43.07087,3.242493E-07
43.08786,3.242493E-07
43.10393,3.242493E-07
43.12084,3.242493E-07
43.13706,3.242493E-07
43.15363,3.242493E-07
43.17032,3.242493E-07
43.18731,3.242493E-07
43.20333,3.242493E-07
43.21991,3.242493E-07
43.23727,3.242493E-07
43.26008,3.242493E-07
43.27726,3.242493E-07
43.29324,3.242493E-07
43.30978,3.242493E-07
43.32635,3.242493E-07
43.34322,3.242493E-07
43.35949,3.242493E-07
43.37619,3.242493E-07
43.39318,3.242493E-07
43.40918,3.242493E-07
43.42575,3.242493E-07
43.44232,3.242493E-07
43.45913,3.242493E-07
43.47613,3.242493E-07
43.49211,3.242493E-07
43.50911,3.242493E-07
43.52515,3.242493E-07
43.54208,3.242493E-07
43.55908,3.242493E-07
43.57507,3.242493E-07
43.59206,3.242493E-07
43.60809,3.242493E-07
43.62503,3.242493E-07
43.64202,3.242493E-07
43.65802,3.242493E-07
43.67425,3.242493E-07
43.69082,3.242493E-07
43.70799,3.242493E-07
43.72398,3.242493E-07
43.74097,3.242493E-07
43.75708,3.242493E-07
43.77394,3.242493E-07
43.79049,3.242493E-07
43.80706,3.242493E-07
43.82392,3.242493E-07
43.84958,3.242493E-07
43.86615,3.242493E-07
43.88303,3.242493E-07
43.8999,3.242493E-07
43.91616,3.242493E-07
43.93285,3.242493E-07
43.94987,3.242493E-07
43.96586,3.242493E-07
43.98283,3.242493E-07
43.999,3.242493E-07
44.01582,3.242493E-07
44.03279,3.242493E-07
44.04878,3.242493E-07
44.06527,3.242493E-07
44.08234,3.242493E-07
44.0984,3.242493E-07
44.11524,3.242493E-07
44.13153,3.242493E-07
44.14822,3.242493E-07
44.16466,3.242493E-07
44.19266,3.242493E-07
44.20922,3.242493E-07
44.22617,3.242493E-07
44.24236,3.242493E-07
44.25915,3.242493E-07
44.27549,3.242493E-07
44.29213,3.242493E-07
44.30862,3.242493E-07
44.32519,3.242493E-07
44.34176,3.242493E-07
44.35833,3.242493E-07
44.37509,3.242493E-07
44.39146,3.242493E-07
44.40807,3.242493E-07
44.42459,3.242493E-07
44.44116,3.242493E-07
44.45804,3.242493E-07
44.47429,3.242493E-07
44.49086,3.242493E-07
44.508,3.242493E-07
44.52499,3.242493E-07
44.54056,3.242493E-07
44.55713,3.242493E-07
44.57369,3.242493E-07
44.59026,3.242493E-07
44.60707,3.242493E-07
44.62339,3.242493E-07
44.64005,3.242493E-07
44.65702,3.242493E-07
44.67309,3.242493E-07
44.68966,3.242493E-07
44.70622,3.242493E-07
44.72298,3.242493E-07
44.73998,3.242493E-07
44.75817,3.242493E-07
44.77473,3.242493E-07
44.7913,3.242493E-07
44.80793,3.242493E-07
44.82492,3.242493E-07
44.841,3.242493E-07
44.86209,3.242493E-07
44.87501,3.242493E-07
44.89158,3.242493E-07
44.90815,3.242493E-07
44.92485,3.242493E-07
44.94184,3.242493E-07
44.95785,3.242493E-07
44.97483,3.242493E-07
44.99098,3.242493E-07
45.00972,3.242493E-07
45.02629,3.242493E-07
45.04285,3.242493E-07
45.05978,3.242493E-07
45.07599,3.242493E-07
45.09275,3.242493E-07
45.10912,3.242493E-07
45.12574,3.242493E-07
45.14226,3.242493E-07
45.15922,3.242493E-07
45.17621,3.242493E-07
45.19221,3.242493E-07
45.20888,3.242493E-07
45.22618,3.242493E-07
45.24217,3.242493E-07
45.25916,3.242493E-07
45.27515,3.242493E-07
45.29214,3.242493E-07
45.32055,3.242493E-07
45.33796,3.242493E-07
45.35453,3.242493E-07
45.37109,3.242493E-07
45.38766,3.242493E-07
45.40423,3.242493E-07
45.42107,3.242493E-07
45.43737,3.242493E-07
45.45405,3.242493E-07
45.47049,3.242493E-07
45.48706,3.242493E-07
45.53676,3.242493E-07
45.55333,3.242493E-07
45.56997,3.242493E-07
45.58646,3.242493E-07
45.60303,3.242493E-07
45.61994,3.242493E-07
45.63616,3.242493E-07
45.65294,3.242493E-07
45.6693,3.242493E-07
45.6859,3.242493E-07
45.70289,3.242493E-07
45.71899,3.242493E-07
45.73587,3.242493E-07
45.75213,3.242493E-07
45.76886,3.242493E-07
45.78526,3.242493E-07
45.80183,3.242493E-07
45.81882,3.242493E-07
45.83496,3.242493E-07
45.85179,3.242493E-07
45.8681,3.242493E-07
45.88478,3.242493E-07
45.90123,3.242493E-07
45.9243,3.242493E-07
45.94087,3.242493E-07
45.95744,3.242493E-07
45.97423,3.242493E-07
45.99122,3.242493E-07
46.00919,3.242493E-07
46.02621,3.242493E-07
46.04319,3.242493E-07
46.05918,3.242493E-07
46.07616,3.242493E-07
46.09215,3.242493E-07
46.10915,3.242493E-07
46.12516,3.242493E-07
46.14212,3.242493E-07
46.15829,3.242493E-07
46.1751,3.242493E-07
46.19144,3.242493E-07
46.2081,3.242493E-07
46.22456,3.242493E-07
46.24113,3.242493E-07
46.25769,3.242493E-07
46.28276,3.242493E-07
46.29934,3.242493E-07
46.31601,3.242493E-07
46.333,3.242493E-07
46.34904,3.242493E-07
46.36599,3.242493E-07
46.38217,3.242493E-07
46.399,3.242493E-07
46.41596,3.242493E-07
46.43195,3.242493E-07
46.44897,3.242493E-07
46.465,3.242493E-07
46.48157,3.242493E-07
46.49813,3.242493E-07
46.5149,3.242493E-07
46.53127,3.242493E-07
46.54787,3.242493E-07
46.5644,3.242493E-07
46.58097,3.242493E-07
46.59785,3.242493E-07
46.6141,3.242493E-07
46.63248,3.242493E-07
46.64906,3.242493E-07
46.66581,3.242493E-07
46.68279,3.242493E-07
46.69878,3.242493E-07
46.71577,3.242493E-07
46.73188,3.242493E-07
46.74877,3.242493E-07
46.76501,3.242493E-07
46.78158,3.242493E-07
46.79824,3.242493E-07
46.81831,3.242493E-07
46.83488,3.242493E-07
46.86827,3.242493E-07
